t,qx,qy,qz,qw
13.552,0.18140890363668818,0.34966829914649566,0.594586391986301,0.7009207606556139
13.576,0.18526576463762248,0.3493152278163951,0.5952604029280679,0.6995144893243679
13.596,0.1884317358733368,0.3489601533262358,0.5958230706049207,0.6983660650698993
13.62,0.19217833115238553,0.34845742219305065,0.5964907194293595,0.6970249174805039
13.64,0.1952428425896682,0.3480542152239923,0.5970353596674733,0.6959075189916025
13.656,0.1976548494729148,0.3477589932942229,0.597458687813966,0.6950103304400893
13.672,0.20003352561999513,0.3474737526407217,0.5978743553665963,0.6941144250401271
13.696,0.20353524711738327,0.34705849688336,0.5985012352046951,0.6927626392786946
13.716,0.20639103554780855,0.3467163613041234,0.5990187028181057,0.6916408742430177
13.732,0.2086306833935901,0.34644020585500074,0.5994309044239919,0.6907496019074519
13.752,0.21137450030101712,0.34608297535157856,0.5999453067895005,0.6896470283090808
13.772,0.21405834578083618,0.3457060093984325,0.6004549318443028,0.6885639073399336
13.788,0.21615987629827701,0.34538911267110833,0.6008639520927472,0.6877090807910441
13.804,0.21822085899706625,0.34505974113765503,0.6012733003203167,0.6868652342829061
13.82,0.22024586359963338,0.3447128711116171,0.6016717365354223,0.6860436702657395
13.84,0.22273092918812745,0.34424785354576387,0.6021586224822464,0.6850469632677829
13.856,0.22468018113450192,0.3438537775022556,0.6025506546623317,0.6842631836280485
13.88,0.2275408260099014,0.34322452065581954,0.6031466792328686,0.6831077398549061
13.904,0.23032592556845255,0.3425406802542248,0.6037492535600131,0.6819843760730414
13.92,0.23214256665412336,0.3420678569796555,0.6041532665702666,0.6812475618019181
13.94,0.2343710336140884,0.3415153986577606,0.6046477698209998,0.6803223688317076
13.96,0.23655824531321273,0.34099320759371515,0.6051293577189856,0.6793984761359797
13.976,0.23828214101177758,0.34058237236061567,0.6055026621250255,0.6786691351988579
13.992,0.2399769359061299,0.34017104455180724,0.6058808945935981,0.6779403161400706
14.016,0.24246291435358125,0.33952413550692623,0.6064526062525017,0.6768680321458463
14.032,0.24407939083372893,0.3390575877528809,0.6068386812934714,0.6761745470242384
14.048,0.24566387650396093,0.33855089357196394,0.6072305382466795,0.6755024986358816
14.072,0.24797753495923755,0.33770232666447575,0.6078372823274548,0.6745354838210618
14.088,0.24947655080411868,0.33706532213776413,0.6082554727289305,0.6739241048562893
14.104,0.2509380337391701,0.3363628360572531,0.6086866774857,0.6733429099604897
14.124,0.25271319919713875,0.3353904104021572,0.6092447067050956,0.6726590510159228
14.148,0.2547620603227397,0.33407995152738185,0.6099457406400295,0.671902576332805
14.172,0.25671562031716777,0.3326149166416732,0.6106788945333029,0.6712195581806357
14.192,0.25827866850406855,0.3313554349175425,0.6112981377413913,0.6706789783050299
14.212,0.25978082971089184,0.3300693814857786,0.6119252982452996,0.6701608413565487
14.228,0.26092332124642126,0.32896116995067287,0.6124498412646472,0.669782622221068
14.244,0.2620045068033444,0.32776602690187046,0.6130116080705262,0.6694324748579846
14.264,0.2632853883288048,0.32620383487885046,0.6137352438731449,0.6690298295523552
14.284,0.2644939216463895,0.32461903195568864,0.6144725039513559,0.6686471351856793
14.304,0.2656275148756761,0.32299796852973345,0.6152259993859488,0.6682898363331575
14.32,0.26647988810914575,0.3216707989595329,0.6158414976749098,0.6680236643050881
14.34,0.2674753604074048,0.3199683578762823,0.6166273768800874,0.6677183984396918
14.364,0.2685631405558427,0.3178479834950884,0.6176046570007444,0.6673911795745293
14.384,0.26937069746570375,0.31600363666002884,0.618458101619307,0.667151186393249
14.404,0.27008943564856475,0.31408669898905345,0.6193376113036877,0.6669498972890257
14.424,0.27071823496515984,0.31209699183482914,0.6202443386090808,0.6667863716126651
14.44,0.2711535033806804,0.3104525652655136,0.6209895646124804,0.666683540344928
14.464,0.27169268013799974,0.30789739530565013,0.6221392988274701,0.6665770580944791
14.484,0.2720352741756421,0.30569311418334244,0.6231324372651627,0.666524189488312
14.508,0.2723159572812021,0.30296213877365635,0.6243709007066026,0.6664975170475432
14.528,0.2724412989686265,0.3006050867465434,0.6254299728326908,0.6665205694657069
14.548,0.2724660366117895,0.2981729769449728,0.6265210861043972,0.6665781749948031
14.568,0.27238563181785447,0.29565028990558334,0.627647756464571,0.6666747838811091
14.592,0.2721499847135619,0.2924956290159686,0.6290503025030556,0.6668406179498781
14.612,0.2718413179949201,0.28975701245090846,0.6302611554134369,0.667018776005015
14.632,0.2714329218604733,0.2869314888595096,0.6315064997510194,0.6672286192927932
14.652,0.270948954166726,0.2840926849820795,0.6327718524965548,0.6674412283217969
14.672,0.2703888923624099,0.2812364028982952,0.6340625119632245,0.6676531011646263
14.692,0.26973833463484465,0.2783233014986963,0.6353821119105503,0.6678824316714548
14.712,0.26898136501977604,0.2753235446183337,0.6367390525881986,0.6681387205962379
14.736,0.26791802485483834,0.27160609321981033,0.6384224695843345,0.668480973860583
14.756,0.26689771798958845,0.26840154112963915,0.6398736484703292,0.6687958842909055
14.772,0.26599426698475775,0.2657644871632657,0.6410639625780359,0.669068967429991
14.788,0.2650115556472662,0.26305896007215707,0.642281467402549,0.669360422739797
14.812,0.2633888931302094,0.2588666943499936,0.6441528094963186,0.6698369081723923
14.828,0.2622042467264165,0.2559789134810223,0.6454331334034742,0.6701789307018545
14.848,0.26060931435239787,0.2522679235054753,0.6470701999820279,0.6706294329495444
14.876,0.2581550351161919,0.24688748923125575,0.6494352767778052,0.6712945454729837
14.9,0.2558501708486524,0.24211136065728603,0.6515349869158333,0.6718816413193458
14.92,0.25379143157523076,0.2380184701394904,0.6533266661846475,0.6723848484190477
14.94,0.251610645074457,0.23382860463413607,0.6551556164679336,0.6728947801481227
14.96,0.2493095115584215,0.22954542580947798,0.6570164406527464,0.6734115098871143
14.98,0.24692062490097302,0.22522180263535593,0.6588933032839499,0.6739176207102456
14.996,0.24495615108942945,0.22174705820341165,0.6604012179236319,0.6743107277706393
15.016,0.24242450498705842,0.21737313476500422,0.6623058294131655,0.6747816446744487
15.036,0.2397992926228208,0.21295311694597593,0.664245409940988,0.6752224112193826
15.056,0.23707571080543183,0.20847519366528555,0.6662083343411725,0.6756475828615695
15.08,0.233667747497678,0.2030252694718366,0.6686007148453076,0.6761310581859062
15.104,0.23009526794964988,0.19749450366583668,0.6710469493741879,0.6765708243965002
15.12,0.22761863417886374,0.19376058080301864,0.6726909450710976,0.6768555880841785
15.14,0.22441989338967097,0.1890424756297736,0.6747662728944269,0.6771920930008701
15.156,0.22177916496814287,0.18522931603403164,0.676433431705047,0.6774525185866032
15.176,0.21837574090189799,0.18042237935613875,0.67853320441567,0.6777554804783354
15.192,0.21557336534936408,0.1765503492067835,0.6802236515786345,0.6779777888544292
15.208,0.21270037135396092,0.17265976146618614,0.681923019567275,0.6781800308034561
15.224,0.20976137608222084,0.16875705009522127,0.6836325094896796,0.6783567019762503
15.244,0.2059949720452123,0.16385591020955742,0.6857695008299273,0.6785554538230181
15.264,0.20213840191336196,0.15895560110107712,0.687913127783455,0.6787110666356423
15.284,0.19822128997460098,0.15410008646681367,0.6900562802937914,0.6788105874091992
15.304,0.19424492027741863,0.1492876879698915,0.692201535212314,0.6788513326323661
15.32,0.19102093655057495,0.14546755768423936,0.6939182610984604,0.6788428672195154
15.34,0.18693491711940785,0.14072854663537815,0.6960642397318262,0.6787822825398503
15.356,0.1836156451548713,0.13695254720312386,0.6977621643306329,0.6787173614234185
15.376,0.17940006828164845,0.13225056765643742,0.6998605551589834,0.6786166857568782
15.396,0.1751184632520078,0.1275851208474909,0.7019596631557339,0.678460162477411
15.42,0.16989932325582593,0.12204533256825995,0.7044806923158161,0.6781932695845218
15.444,0.1646030263033273,0.11658697220073123,0.7069989843400679,0.6778390353077672
15.468,0.15924796484349943,0.11122979767262464,0.7095210768522556,0.6773830964124558
15.488,0.15474413302757287,0.10684793564509004,0.7116190350187781,0.6769314004689624
15.504,0.15111805733761388,0.10339851228374003,0.7132848790779109,0.6765328977092133
15.524,0.14656591178384892,0.09916031363923072,0.7153656205168648,0.6759716670722669
15.544,0.14199875837338974,0.09500491211236302,0.7174469000068233,0.6753372231452499
15.564,0.13741964654180178,0.09093423573435899,0.7195287865098567,0.6746296249790601
15.596,0.13009204279671907,0.08461599818270707,0.7228602490774705,0.6733418548970337
15.612,0.12643913412370958,0.08155167388618112,0.724516800527194,0.6726350240674707
15.628,0.12280572837432233,0.07856044440291295,0.7261731777185226,0.6718776120811379
15.652,0.11738462092527335,0.07419959806399085,0.728656505580571,0.6706526427984038
15.672,0.11288712486378853,0.07066563387491832,0.7307284002075864,0.6695512455063501
15.688,0.10930527561515192,0.06790059164051197,0.7323873257092205,0.6686184797910243
15.712,0.10381080058615612,0.06369175016015785,0.7348915923020451,0.6671589212526219
15.732,0.0976838106850868,0.058576369288760706,0.7370959881377956,0.6661202491758927
15.756,0.08629927839045838,0.04827769255883366,0.7399618267796387,0.6653406600076543
15.776,0.07375002575468625,0.03669079029601018,0.7423761451799976,0.6649002772418766
15.796,0.05944734986773627,0.023551680781782592,0.7446365293971148,0.6644003085591365
15.824,0.038476200185152964,0.004695901016430579,0.7473551656255988,0.6632931380209581
15.844,0.023894711095809682,-0.008008383130719172,0.7489711527495703,0.6621231916571564
15.86,0.012917491368638113,-0.01727788253602783,0.750104742432661,0.6609670858460681
15.884,-0.0020289476965952794,-0.029370437971279705,0.7516328720673991,0.6589243404005747
15.904,-0.012871497470840087,-0.03762949018034972,0.7528498837677798,0.6569896487255074
15.924,-0.022121736582613894,-0.04417330999243949,0.7540958567687737,0.6549036465458491
15.94,-0.028421645385500648,-0.04825947171022316,0.7551660588123555,0.6531366297197281
15.96,-0.034962623634552145,-0.052009647555907354,0.7566083989946817,0.6508581581884055
15.976,-0.03911887972315097,-0.05394215848420433,0.7578640851587835,0.6490007590239867
15.996,-0.04299014883265163,-0.05506997106776747,0.7595716657895804,0.6466606760269128
16.016,-0.04535763692623186,-0.05479431561570461,0.7614679978576621,0.6442877897239079
16.04,-0.046277505103225744,-0.05272570743061354,0.7639923736598396,0.6414000664850029
16.06,-0.04565718912177397,-0.049788901909863556,0.7662712864521444,0.6389560250025695
16.076,-0.0444195482259907,-0.0468142710890549,0.7681929890093006,0.63695750203193
16.092,-0.04258857915275389,-0.04335544155107526,0.7701814141880886,0.6349229148903801
16.12,-0.03822101228653849,-0.03639673940471518,0.7737644594353159,0.6312709346194161
16.136,-0.03515843508381833,-0.0319993849599612,0.7758529814322747,0.6291200799587402
16.156,-0.030884054383310263,-0.02619594981478987,0.778481902507202,0.6263592219061815
16.172,-0.027167479934979383,-0.021359858631582653,0.7805883385912922,0.6240893606916462
16.192,-0.02225624664589742,-0.015163890262110345,0.7832076470867482,0.621176703895273
16.208,-0.018181426538204978,-0.010139511772624791,0.7852814454611692,0.6187888795416945
16.224,-0.01401715274605503,-0.005083938884748923,0.7873232554679586,0.6163600931222313
16.244,-0.008756817882980902,0.001221503983228202,0.7898297497340588,0.6132624173252567
16.268,-0.0024458949175987306,0.008707421583196144,0.7927762083806112,0.6094457168879654
16.288,0.002734390656623557,0.014821839249639115,0.795172708104863,0.60619567836976
16.304,0.006789245423373745,0.01960618625556095,0.7970528597826582,0.6035530153345106
16.324,0.01171227546017674,0.02543276601249915,0.7993613393937773,0.6001978391323021
16.344,0.016426592995664027,0.031061166405479023,0.8016257019800381,0.5967927654631021
16.36,0.020026148548280873,0.03541133734591106,0.8034052161751782,0.5940412857573212
16.376,0.023459592774411616,0.03961715719316786,0.8051606193329602,0.5912668648234523
16.4,0.028278835899173217,0.04564413557000088,0.8077550313566723,0.5870679088880915
16.424,0.03267127148614938,0.05131478850445716,0.8103141361212266,0.5828296331710764
16.444,0.03599216304616436,0.055757757659184684,0.8124260680479112,0.5792749956767415
16.464,0.03899745006552408,0.059941143927800485,0.8145241897937538,0.575705308637885
16.48,0.04117241553470888,0.06310126205060994,0.816192263948413,0.5728466210055024
16.504,0.04405547588816974,0.06753256074893398,0.8186733765123844,0.5685704625398423
16.52,0.04573110445402254,0.07028134476445558,0.820325837431466,0.5657161117609071
16.54,0.04758265742138832,0.07351012372359118,0.8223914868691784,0.5621426818415083
16.56,0.049172953281252686,0.076516907454888,0.8244607418632903,0.5585621439601622
16.584,0.050751492884120834,0.07984025795546965,0.8269552764280675,0.554251558380683
16.604,0.051796360201439386,0.08237335833248578,0.8290429893209027,0.5506536922284027
16.624,0.05261636564752532,0.08470544028049562,0.8311351940653824,0.547056483042503
16.648,0.053307714769188316,0.08724457495577953,0.8336492134903533,0.5427482478403663
16.668,0.05363853936316933,0.08913973340276539,0.8357620423257343,0.5391463842328791
16.684,0.053759460207568194,0.09052049202102591,0.8374633880969592,0.5362565007154918
16.704,0.053770034675539716,0.0921028756516451,0.8396063817982464,0.5326227251172693
16.72,0.053679608150071306,0.09326436315606847,0.8413324832713819,0.5296979430074822
16.748,0.053354087754174384,0.09509656879917658,0.8443674790944343,0.5245508022777714
16.768,0.05300653142138743,0.09625867235413296,0.8465528832411906,0.5208385464799244
16.792,0.052528584619440176,0.09753113846159941,0.8491986405161208,0.516323632786487
16.816,0.05215402452740363,0.09876478664855311,0.8518501481907648,0.5117389956523081
16.836,0.05194143486466704,0.0997780537882012,0.8540623345175617,0.507862142795514
16.852,0.05179501296037142,0.10055936110648962,0.8558313365221949,0.504735391024766
16.868,0.051653808250436,0.10131095820519405,0.8575983834195118,0.5015904570434058
16.892,0.0514138913967665,0.10236387371582976,0.8602528035421256,0.49683333536231655
16.912,0.05116563043624211,0.10316922241662978,0.8624630172219134,0.4928445330248509
16.932,0.050853530359324536,0.10390551120591919,0.8646726010221113,0.4888341807123217
16.956,0.0503802880354101,0.10469524888742716,0.8673262245265848,0.48398961939935137
16.976,0.04989489521875477,0.10527323401059728,0.8695397109314458,0.47992576170207546
